,Rating,Title,Review,Review_Date
3917,5,Best,Most be,25 March 2022
3918,1,Not recommended...not happy with the product,"Facing a problem with call,whenever you are trying to disconnect the call it will not work & after disconnecting a call by using hangup popup, the popup will remain on the screen until we restart the phone. Also when you minimise your call at that time other person will not hear anything....",04 August 2022
3919,5,One plus Nord  ce2 mobile is very good mobile,Awesome 👍👍👍👍,25 March 2022
3920,5,Excellent 👍,I'm very happy 😊,21 March 2022
3921,5,Perfect gifting option.,Fast charging is amazing.,22 March 2022
3922,5,Awesome mobile 📱,Awesome mobile,25 March 2022
3923,5,Osum,Best mobile OnePlus Nord CE 2,14 March 2022
3924,5,The best phone in Nord series,Good,27 March 2022
3925,5,Such a great experience with this device. OnePlus name is enough,Great,27 March 2022
3926,5,New to OnePlus,I'm new to OnePlus & I'm enjoying the premiumness in mid-range segment!! Cheers 😊,28 February 2022
3927,5,Good exchange value of mobile Samsung galaxy A10,Value for money.Can be gifted to your beloved partner.,13 March 2022
3928,5,Awesome phone but battery not good,Battery backup not good,21 March 2022
3929,5,Total package,Amazing phone for all purpose,20 March 2022
3930,5,Don't think about it just buy it,Nice product diliver by AmazonAll good,16 March 2022
3931,5,Osm,Nice,27 March 2022
3932,5,Best in this price,Working  fast n good..high quality specs with best camera and display.,03 March 2022
3933,5,Nice mobile,"Camera, bettary backup",23 March 2022
3934,5,Superb all-rounder phone,Superb all-rounder phone,23 March 2022
3935,5,"Wow ,",No 1 camera phone in this range,15 March 2022
3936,2,Very good,Good,23 June 2022
3937,5,Battery drain very fast,Battery drain very fast,22 March 2022
3938,5,It's a awesome product,,25 March 2022
3939,5,"Short time on delivery , I love it","Good looking, battery back up so good, camera result is nice. Thank you",05 March 2022
3940,5,Camara design is Big size and there is no black colour,,29 March 2022
3941,5,Nice phone,Nice fingerprint but quick battery discharge,17 March 2022
3942,5,superbbb,loves,27 March 2022
3943,5,Awesome smartphone 🤩,Must buy,25 March 2022
3944,5,good mobile,good mobile,24 March 2022
3945,5,Happy,,24 March 2022
3946,5,Good quality,Good,26 March 2022
3947,5,look is so good,phone is good and nice look,13 March 2022
3948,1,Don't working with Android auto car this mobile.,Nord 2 ce isn't connect with Android auto with car device. So please don't purchase this mobile. I went service centre many times but problem isn't solve. Or not response for my complain. So guys don't purchase this one plus mobile.,12 August 2022
3949,5,It’s amazing,,24 March 2022
3950,5,Smooth,audio quality best,22 March 2022
3951,5,Good quality phone,Good phone. Stylish design. Awesome performance. Nice quality photos.,16 March 2022
3952,5,1 no camera,Awsm camera and mobile finishings is to good it's to light,08 March 2022
3953,5,Nice,Nice,30 March 2022
3954,5,Amazing phone 😍📱,,24 March 2022
3955,5,Mobile Sometime Automatically switch offf and on,Ok,25 March 2022
3956,5,NICE MODEL CE 2,WEIGHT LOSS PHONE,22 March 2022
3957,5,Best Budgeted smartphone!,Go for it without second thought!,16 March 2022
3958,5,Quality  & camera good,Camera clarity good,21 March 2022
3959,3,Phone hang issue,"The media could not be loaded.
                



 Phone is good but this phone hang in every 1 hr also phone head sar is very high 1.023 W/Kg",06 March 2022
3960,5,Prafomation and camera super work,Super mobile,23 March 2022
3961,1,average phone,average phone... could be atleast 8 or 9K cheaper,06 September 2022
3962,5,Nord CE2,Look wise great but it could be more at the price range especially camera,26 February 2022
3963,5,Very good,Very good,27 March 2022
3964,5,Processing very fast,Bindas,25 March 2022
3965,5,Nord ce 5g,Nice phone in this price....... Camera quality decent..... Battery life decent......,03 March 2022
3966,5,Osam phone,Solid,25 March 2022
3967,5,Nice,Nice,25 March 2022
3968,5,"So far, so good",You get what you pay for. Do not expect high end performance from a midrange phone.,26 February 2022
3969,2,Waste of money,MRP printed itself 24999/- why Amazon showing high rate and rebate. It is simply cheatingBattery draining very quicklyCamera quality is not upto the markSpeaker performance also not goodAt this price better you go for Samsung,12 April 2022
3970,2,Battery is very Bad heat up a lot,Battery is very Bad and phone heats up a lot,04 June 2022
3971,5,Something perfect but not feel like OnePlus as others like.,Super Fantastic ok,21 March 2022
3972,5,Mobile 25k range me bahut accha hai sbse best,Bahut mast camera quilty charge 20min me fullNord-2se accha hi hai 25k range me,27 February 2022
3973,5,Best in segment,Fast chargingExpendeble storageNo heating issueOnePlus markOr kya chahiye,02 March 2022
3974,5,Kadak phone,,22 March 2022
3975,5,Superb 💥,Unlikes: camera not much great. and mono speakerElse the phone is classy,03 March 2022
3976,5,Smooth working and good looking phone,,22 March 2022
3977,5,I like it,Very nice quality,22 March 2022
3978,5,Really.. it's supervooc.. speedy.. awesome clearity..,Battery back up is awesome.. and 65 W charger.. it's really supervooc. Camera also nice..,27 February 2022
3979,5,Best in class unique design and multiple advantages,One plus Best in class unique design and multiple advantages .just wowwww,05 March 2022
3980,5,Good Phone,Good budget phone Light weight awesome phone,13 March 2022
3981,5,Superb quality mobile,Superb,25 March 2022
3982,5,Amazing phone,Not bad Love this phone,15 March 2022
3983,5,Better mobile for litely use,Heat problem,22 March 2022
3984,5,Very lite mobile phone,Nice Mobile phone,21 March 2022
3985,5,Goo,Good,24 March 2022
3986,1,Hanging,Battery or fingerprint fir thik hai,10 September 2022
3987,2,Battery is not good but it will not be better,Battery is not good,15 June 2022
3988,5,NICE PHONE MUST BUY!!!!,Don't  but it for more than 21k,07 March 2022
3989,5,So smooth os,So smooth os,21 March 2022
3990,5,Handy phone. Good camera,Good phone from one plus in mid range. Decent camera. Nice screen.,28 February 2022
3991,5,Very nice,Beautiful,23 March 2022
3992,5,Good,,22 March 2022
3993,5,Super,Super mobile,22 March 2022
3994,5,Everything,Excellent,23 March 2022
3995,5,Value for money 🤑,my 1st experience is so good I just some  photos shared,27 February 2022
3996,5,Super,Super mobile,23 March 2022
3997,1,annoying phone. cant return it now :(,"Just aweful notification. Alerting notifications dont come on top, you have to scroll down. you can't clear all notifications. they will come back again. you should manually mark them as read. Battery is just okish.Buy oppo/redmi. not all chinese phone are same. oneplus quality has gone way way done.",05 August 2022
3998,5,Amazing,Smooth and amazing good camera and speed,12 March 2022
3999,5,Nice product,"The media could not be loaded.
                



 15days review.. I'm a new 🆕 user to 1+ it's best compared to other products...",16 March 2022
4000,5,Overall good package,Awesome camera 👌Go for it,14 March 2022
4001,5,Camara tooo worst,Over all phone good but camara too worst otherwise friendly use,05 March 2022
4002,5,Battery charger super.,Good,26 March 2022
4003,5,Great phone of OnePlus under 25k .it's camera quality is too good.,Display and camera quality is Nice.,13 March 2022
4004,5,Go for it,Must but good quality phone. Everything is there in it.,04 March 2022
4005,5,Worth for the money you pay...,"Charges quick,amazing battery life,better camera quality than previous Nord versions..",06 March 2022
4006,5,Great,,21 March 2022
4007,5,Amazing product,Amazing,22 March 2022
4008,5,Worth for it's price,Nice..,22 March 2022
4009,5,Charging very fast,Nice product.Worth for the price.I recommend it.Thanks for Amazon.,26 February 2022
4010,5,Nice phone 🤳,Mast hai,20 March 2022
4011,4,Nice,,16 August 2022
4012,5,Great Product,Great Product,21 March 2022
4013,5,What a phone..!!!,Superb..!!No more words it is awesome ..!!,13 March 2022
4014,5,NO comments on Quality of One Plus phones,"best performance, light weight and good value for money product.",01 March 2022
4015,5,Superb smartphone,Fast charging,21 March 2022
4016,2,Nothing like other OnePlus Phones,Finger print sensor is not fast.Issues with data and wifi connectivity.Every screen ..even file manager takes time to load everytime.Suddenly the phone resets to the homescreen anytime.Nothing like other OnePlus Phones.They reduced the quality with the price,06 April 2022
4017,5,good product,it's good in this orice,16 March 2022
4018,5,Ok,,20 March 2022
4019,5,One plus Nord 5g CE 2,Battery life is not good,15 March 2022
4020,5,Amazing phone,Frant fingerprint reader is ❤❤❤❤,15 March 2022
4021,5,First impression,Seems good till date. My first purchase was satisfactory. Let me review after a month,26 February 2022
4022,5,Good quality,,20 March 2022
4023,5,battery life,Battery backup should be little more compared to the price,07 March 2022
4024,5,Fantastic,Beautiful product,20 March 2022
4025,2,Speaker is not suitable for this device this speakers like karbon keypadmobile,Fingerprint reader awasomeBattery's betterCamera also daylight betterSpeaker not good for this device it's loud speakWhile I open video recorder this device showing green screen,02 May 2022
4026,5,Little hangeed,Slow and hanged,19 March 2022
4027,5,About Phone,Using for last 24 hrs ...Battery..power has to improve ...but no complain,27 February 2022
4028,2,Average Phone,Camera & Phone Speaker are not up to the mark . Get heat quickly,27 May 2022
4029,5,My best phone OnePlus Nord CE2 8/128,Quality is best,19 March 2022
4030,5,Nice mobile,Nice mobile,21 March 2022
4031,1,"Calling issues, not getting proper voice on call. We are getting some disturbance on call","Calling issues, not getting proper voice on call. We are getting some disturbance on call.Please tell me how to resolve calling issues.I recommend never buy this mobile",19 August 2022
